,avg_within_event_corr,avg_between_event_corr,avg_difference,M,test_subject,dataset,K,embed_method,ROI,boundary_TRs,model_LogLikelihood
11,0.24983378407766052,-0.008898078484071972,0.2587318625617325,4,2,sherlock,51,TPHATE,early_visual,"[0, 32, 56, 80, 98, 161, 237, 266, 357, 397, 471, 498, 537, 572, 610, 633, 667, 709, 745, 780, 813, 835, 857, 888, 905, 934, 958, 986, 1030, 1071, 1164, 1217, 1254, 1272, 1340, 1361, 1422, 1459, 1497, 1540, 1558, 1585, 1606, 1632, 1652, 1700, 1742, 1841, 1876, 1897, 1930, 1976]",-2323.1627984780766
12,0.26900423584777666,-0.009096131142410653,0.2781003669901873,5,2,sherlock,51,TPHATE,early_visual,"[0, 32, 56, 100, 147, 161, 237, 267, 302, 397, 468, 481, 497, 540, 573, 609, 631, 662, 709, 741, 782, 801, 867, 887, 906, 936, 984, 1031, 1070, 1164, 1189, 1213, 1268, 1326, 1342, 1398, 1425, 1470, 1497, 1523, 1558, 1583, 1630, 1653, 1679, 1705, 1740, 1844, 1876, 1896, 1932, 1976]",-2349.68189592308
13,0.29796718860483845,-0.009258400060947728,0.3072255886657862,6,2,sherlock,51,TPHATE,early_visual,"[0, 34, 57, 83, 106, 161, 239, 301, 340, 359, 398, 468, 497, 541, 597, 614, 665, 696, 710, 736, 800, 835, 868, 887, 906, 940, 978, 1031, 1070, 1101, 1165, 1217, 1238, 1269, 1342, 1401, 1425, 1468, 1479, 1497, 1522, 1546, 1586, 1655, 1679, 1704, 1737, 1824, 1847, 1893, 1932, 1976]",-2374.7713212066733
14,0.2820686894077173,-0.008840420676647217,0.2909091100843645,7,2,sherlock,51,TPHATE,early_visual,"[0, 34, 58, 83, 106, 170, 212, 239, 302, 341, 358, 397, 493, 541, 606, 634, 664, 695, 709, 739, 801, 836, 867, 889, 939, 977, 1013, 1034, 1070, 1101, 1165, 1216, 1239, 1269, 1338, 1365, 1388, 1425, 1469, 1495, 1520, 1579, 1596, 1654, 1682, 1735, 1823, 1847, 1877, 1896, 1936, 1976]",-2431.4041336038435
15,0.30868097087747504,-0.009001660780862671,0.3176826316583377,8,2,sherlock,51,TPHATE,early_visual,"[0, 34, 56, 103, 127, 169, 240, 269, 304, 341, 365, 397, 469, 497, 543, 605, 634, 664, 709, 737, 801, 836, 865, 890, 939, 978, 1034, 1070, 1101, 1165, 1188, 1215, 1245, 1288, 1332, 1363, 1401, 1428, 1468, 1494, 1538, 1579, 1596, 1660, 1704, 1731, 1823, 1848, 1877, 1896, 1935, 1976]",-2409.272846550218
16,0.3046035167889333,-0.009011910739924264,0.31361542752885757,9,2,sherlock,51,TPHATE,early_visual,"[0, 36, 88, 108, 127, 171, 193, 240, 302, 339, 365, 397, 468, 497, 543, 602, 635, 665, 709, 736, 800, 837, 866, 890, 939, 978, 1035, 1071, 1101, 1165, 1188, 1217, 1244, 1288, 1331, 1362, 1406, 1466, 1492, 1515, 1535, 1603, 1628, 1663, 1701, 1729, 1821, 1848, 1878, 1897, 1936, 1976]",-2445.295049045914
17,0.3146267742878787,-0.00914163406549141,0.3237684083533701,10,2,sherlock,51,TPHATE,early_visual,"[0, 36, 87, 108, 126, 171, 191, 240, 303, 343, 396, 430, 463, 497, 542, 601, 635, 666, 707, 734, 802, 835, 866, 894, 939, 978, 1035, 1070, 1101, 1165, 1189, 1220, 1244, 1288, 1329, 1363, 1431, 1467, 1492, 1516, 1535, 1606, 1628, 1663, 1700, 1730, 1821, 1848, 1878, 1897, 1935, 1976]",-2449.126484106638
18,0.1087911568803439,-0.005848291591884141,0.11463944847222804,2,3,sherlock,52,TPHATE,early_visual,"[0, 34, 58, 83, 107, 153, 198, 249, 300, 351, 402, 454, 505, 556, 607, 658, 709, 738, 766, 803, 840, 895, 951, 1007, 1063, 1119, 1175, 1231, 1286, 1346, 1493, 1506, 1520, 1538, 1614, 1633, 1652, 1672, 1691, 1711, 1730, 1750, 1769, 1789, 1808, 1828, 1847, 1867, 1886, 1905, 1928, 1952, 1976]",-2424.255788306193
19,0.21272203366774114,-0.008812213857102546,0.22153424752484369,3,3,sherlock,52,TPHATE,early_visual,"[0, 36, 76, 104, 137, 170, 198, 239, 287, 432, 479, 536, 587, 669, 710, 726, 745, 758, 769, 784, 798, 865, 876, 904, 934, 976, 1005, 1067, 1123, 1175, 1214, 1238, 1258, 1287, 1316, 1331, 1346, 1370, 1421, 1445, 1470, 1538, 1622, 1683, 1710, 1727, 1810, 1846, 1867, 1899, 1928, 1945, 1976]",-2286.383964375724
20,0.2559485232774757,-0.009012525116142646,0.26496104839361834,4,3,sherlock,52,TPHATE,early_visual,"[0, 35, 60, 108, 170, 198, 239, 286, 309, 345, 374, 433, 455, 479, 504, 537, 620, 729, 767, 799, 847, 878, 907, 977, 1042, 1073, 1097, 1140, 1160, 1177, 1225, 1259, 1286, 1315, 1333, 1344, 1365, 1420, 1466, 1495, 1515, 1542, 1562, 1623, 1650, 1664, 1714, 1771, 1843, 1873, 1898, 1941, 1976]",-2366.5804208410086
21,0.2916426097361329,-0.00968000673693022,0.3013226164730631,5,3,sherlock,52,TPHATE,early_visual,"[0, 36, 76, 103, 171, 199, 238, 288, 310, 336, 363, 433, 454, 478, 536, 563, 617, 674, 696, 730, 768, 798, 849, 875, 910, 959, 976, 1040, 1073, 1096, 1139, 1176, 1221, 1289, 1319, 1345, 1364, 1420, 1452, 1466, 1499, 1543, 1609, 1634, 1664, 1687, 1709, 1816, 1860, 1898, 1924, 1941, 1976]",-2369.7883911218855
22,0.2977914944051362,-0.009654105179103199,0.3074455995842394,6,3,sherlock,52,TPHATE,early_visual,"[0, 37, 71, 100, 168, 196, 213, 232, 262, 336, 365, 397, 436, 478, 538, 563, 616, 673, 697, 730, 768, 799, 851, 901, 914, 960, 978, 1003, 1043, 1073, 1097, 1140, 1220, 1289, 1316, 1346, 1364, 1420, 1436, 1466, 1499, 1541, 1608, 1634, 1652, 1702, 1766, 1814, 1861, 1898, 1923, 1949, 1976]",-2433.6071052270236
23,0.2708554929843003,-0.009104529919353873,0.2799600229036542,7,3,sherlock,52,TPHATE,early_visual,"[0, 36, 63, 104, 193, 210, 236, 262, 336, 365, 396, 436, 478, 538, 563, 616, 647, 676, 697, 731, 766, 796, 851, 900, 916, 931, 962, 1016, 1097, 1136, 1176, 1224, 1259, 1287, 1316, 1345, 1364, 1421, 1466, 1494, 1539, 1563, 1608, 1634, 1652, 1702, 1763, 1814, 1859, 1879, 1924, 1949, 1976]",-2490.091522308576
24,0.2717598782096471,-0.00892806195949823,0.28068794016914533,8,3,sherlock,52,TPHATE,early_visual,"[0, 35, 63, 105, 192, 212, 235, 259, 280, 336, 366, 396, 435, 477, 539, 563, 614, 646, 673, 732, 767, 799, 852, 901, 916, 931, 961, 1040, 1073, 1096, 1136, 1178, 1227, 1286, 1316, 1344, 1368, 1437, 1466, 1495, 1541, 1564, 1607, 1635, 1664, 1704, 1762, 1814, 1859, 1878, 1898, 1956, 1976]",-2515.733579642705
25,0.2823798538260151,-0.00873448565243848,0.2911143394784536,9,3,sherlock,52,TPHATE,early_visual,"[0, 35, 62, 105, 132, 187, 209, 259, 285, 336, 366, 397, 439, 477, 539, 563, 614, 647, 674, 732, 767, 796, 833, 856, 898, 928, 960, 1011, 1070, 1096, 1139, 1185, 1228, 1286, 1317, 1344, 1367, 1436, 1466, 1494, 1541, 1564, 1607, 1635, 1665, 1703, 1763, 1815, 1848, 1864, 1895, 1956, 1976]",-2540.801899817205
26,0.26937802933099125,-0.008578408152459447,0.2779564374834507,10,3,sherlock,52,TPHATE,early_visual,"[0, 36, 63, 102, 124, 184, 207, 261, 310, 337, 367, 397, 436, 492, 538, 563, 614, 646, 672, 731, 766, 796, 833, 856, 893, 927, 960, 1011, 1068, 1096, 1137, 1185, 1229, 1286, 1316, 1346, 1366, 1435, 1465, 1494, 1543, 1570, 1607, 1635, 1664, 1702, 1728, 1816, 1846, 1871, 1897, 1956, 1976]",-2564.884072390342
27,0.14441179671346174,-0.006222432014265859,0.1506342287277276,2,4,sherlock,51,TPHATE,early_visual,"[0, 33, 70, 107, 136, 166, 196, 226, 255, 285, 315, 345, 374, 414, 454, 494, 534, 574, 617, 710, 732, 754, 816, 878, 940, 968, 996, 1023, 1048, 1073, 1110, 1154, 1189, 1224, 1260, 1296, 1331, 1396, 1457, 1487, 1512, 1538, 1564, 1590, 1617, 1643, 1668, 1715, 1760, 1805, 1890, 1976]",-2331.630426364839
28,0.26068983250038585,-0.009765113209810692,0.27045494571019657,3,4,sherlock,51,TPHATE,early_visual,"[0, 34, 76, 106, 122, 162, 198, 235, 270, 363, 376, 452, 491, 533, 558, 604, 617, 692, 713, 733, 754, 799, 833, 871, 888, 903, 917, 934, 1010, 1028, 1074, 1094, 1114, 1128, 1227, 1291, 1315, 1344, 1414, 1457, 1512, 1531, 1544, 1560, 1641, 1669, 1701, 1775, 1805, 1841, 1943, 1976]",-2222.820197573735
29,0.2397791285685698,-0.008777522572440952,0.24855665114101078,4,4,sherlock,51,TPHATE,early_visual,"[0, 16, 33, 74, 108, 164, 198, 236, 287, 329, 366, 433, 477, 492, 554, 603, 618, 689, 713, 732, 753, 799, 833, 871, 888, 916, 962, 1020, 1070, 1096, 1129, 1188, 1230, 1291, 1314, 1328, 1342, 1462, 1512, 1536, 1577, 1625, 1638, 1680, 1742, 1778, 1805, 1826, 1842, 1895, 1947, 1976]",-2409.2751106148626
30,0.2776344965942673,-0.009337726952173829,0.28697222354644114,5,4,sherlock,51,TPHATE,early_visual,"[0, 35, 50, 75, 106, 160, 200, 235, 283, 307, 374, 433, 488, 550, 604, 617, 682, 694, 713, 731, 755, 800, 831, 871, 900, 945, 962, 1013, 1044, 1068, 1129, 1150, 1190, 1289, 1315, 1344, 1429, 1465, 1509, 1538, 1594, 1623, 1636, 1683, 1741, 1768, 1803, 1826, 1842, 1895, 1947, 1976]",-2377.4954922945035
31,0.3407125908203694,-0.009693813134368248,0.35040640395473766,6,4,sherlock,51,TPHATE,early_visual,"[0, 38, 76, 106, 122, 159, 197, 235, 285, 331, 404, 436, 493, 533, 557, 604, 617, 685, 712, 731, 755, 798, 831, 872, 900, 943, 972, 1014, 1043, 1068, 1129, 1150, 1191, 1290, 1344, 1378, 1429, 1462, 1507, 1538, 1592, 1618, 1634, 1683, 1741, 1768, 1804, 1835, 1879, 1896, 1947, 1976]",-2337.5047353855134
32,0.30922686922609877,-0.008858744314383701,0.3180856135404825,7,4,sherlock,51,TPHATE,early_visual,"[0, 37, 76, 97, 109, 161, 197, 235, 284, 329, 355, 412, 461, 490, 533, 556, 604, 685, 713, 731, 747, 757, 797, 831, 873, 903, 944, 972, 1015, 1048, 1109, 1148, 1190, 1289, 1316, 1346, 1375, 1393, 1461, 1508, 1537, 1571, 1613, 1636, 1667, 1765, 1803, 1822, 1878, 1896, 1945, 1976]",-2401.1225069258016
33,0.2929237178825889,-0.008278097819535105,0.301201815702124,8,4,sherlock,51,TPHATE,early_visual,"[0, 37, 77, 97, 109, 160, 195, 234, 284, 329, 376, 413, 443, 492, 555, 604, 618, 683, 712, 732, 755, 797, 831, 871, 891, 908, 943, 971, 1014, 1046, 1134, 1190, 1288, 1315, 1343, 1396, 1429, 1461, 1508, 1537, 1572, 1614, 1637, 1667, 1697, 1766, 1803, 1820, 1840, 1896, 1945, 1976]",-2447.159347517717
34,0.3238017254972341,-0.008623934978802046,0.33242566047603617,9,4,sherlock,51,TPHATE,early_visual,"[0, 39, 76, 97, 109, 160, 194, 233, 287, 340, 375, 410, 461, 518, 550, 569, 607, 683, 712, 732, 755, 797, 831, 868, 896, 943, 968, 1025, 1067, 1112, 1147, 1188, 1209, 1290, 1344, 1396, 1429, 1461, 1508, 1537, 1572, 1614, 1636, 1667, 1697, 1764, 1805, 1834, 1896, 1920, 1944, 1976]",-2442.2334906292635
35,0.3153580970187659,-0.008377514679373544,0.3237356116981394,10,4,sherlock,51,TPHATE,early_visual,"[0, 39, 76, 100, 160, 183, 197, 233, 286, 340, 375, 411, 461, 516, 551, 570, 613, 674, 716, 732, 756, 795, 819, 849, 901, 943, 973, 1016, 1065, 1112, 1147, 1188, 1209, 1290, 1344, 1396, 1431, 1461, 1509, 1537, 1575, 1614, 1636, 1667, 1697, 1766, 1800, 1821, 1856, 1894, 1940, 1976]",-2475.1147078063777
36,0.2304970185961746,0.014728476343865484,0.21576854225230913,2,5,sherlock,52,TPHATE,early_visual,"[0, 26, 57, 72, 92, 125, 161, 202, 244, 287, 330, 372, 380, 450, 466, 480, 496, 508, 543, 587, 631, 677, 722, 767, 809, 850, 889, 929, 976, 1024, 1072, 1087, 1102, 1118, 1133, 1149, 1164, 1180, 1195, 1210, 1226, 1241, 1257, 1272, 1288, 1303, 1318, 1356, 1394, 1431, 1590, 1750, 1909, 1931, 1953, 1976]",-2367.7315816094842
37,0.2559216544503057,0.024840666563261754,0.23108098788704393,3,5,sherlock,52,TPHATE,early_visual,"[0, 33, 91, 105, 133, 145, 162, 261, 288, 335, 365, 377, 397, 450, 470, 495, 527, 555, 611, 664, 831, 866, 928, 947, 973, 988, 1030, 1052, 1071, 1103, 1159, 1186, 1208, 1250, 1339, 1408, 1431, 1462, 1541, 1605, 1632, 1640, 1656, 1670, 1691, 1725, 1765, 1827, 1880, 1899, 1925, 1949, 1976]",-2181.912845613353
38,0.30050442603665345,0.02380414099888305,0.2767002850377704,4,5,sherlock,52,TPHATE,early_visual,"[0, 24, 38, 90, 106, 122, 240, 287, 333, 364, 377, 398, 448, 466, 494, 532, 542, 556, 640, 677, 761, 799, 868, 887, 914, 928, 948, 987, 1019, 1081, 1101, 1133, 1148, 1187, 1209, 1241, 1316, 1390, 1427, 1460, 1509, 1536, 1549, 1605, 1632, 1670, 1693, 1796, 1823, 1899, 1926, 1950, 1976]",-2319.4206717214865
39,0.34661057023840786,0.03163682501380716,0.3149737452246007,5,5,sherlock,52,TPHATE,early_visual,"[0, 24, 59, 72, 172, 188, 243, 273, 289, 335, 356, 406, 453, 494, 527, 559, 592, 627, 663, 679, 745, 793, 832, 865, 929, 950, 973, 1017, 1072, 1082, 1132, 1142, 1222, 1241, 1265, 1316, 1389, 1433, 1468, 1514, 1538, 1556, 1605, 1633, 1664, 1742, 1790, 1826, 1847, 1911, 1926, 1950, 1976]",-2328.004323495885
40,0.34443995500527386,0.03515164032943347,0.3092883146758404,6,5,sherlock,52,TPHATE,early_visual,"[0, 24, 58, 73, 124, 210, 244, 263, 287, 333, 355, 398, 446, 466, 494, 595, 622, 642, 665, 711, 749, 796, 833, 866, 931, 951, 970, 1014, 1079, 1106, 1138, 1222, 1241, 1258, 1300, 1347, 1391, 1433, 1475, 1512, 1537, 1555, 1605, 1633, 1670, 1693, 1734, 1788, 1827, 1895, 1926, 1950, 1976]",-2418.670966500123
41,0.34853485606506723,0.03854874529545867,0.3099861107696086,7,5,sherlock,52,TPHATE,early_visual,"[0, 24, 64, 92, 123, 208, 246, 273, 290, 331, 355, 405, 450, 469, 494, 595, 621, 642, 666, 708, 744, 798, 857, 916, 934, 967, 1009, 1043, 1078, 1104, 1140, 1222, 1241, 1260, 1295, 1329, 1393, 1433, 1477, 1516, 1537, 1555, 1606, 1632, 1670, 1694, 1733, 1789, 1824, 1909, 1926, 1950, 1976]",-2435.360194009499
42,0.3789560346666317,0.041642152976803376,0.33731388168982834,8,5,sherlock,52,TPHATE,early_visual,"[0, 24, 63, 92, 125, 208, 246, 274, 290, 331, 355, 406, 450, 493, 531, 563, 619, 664, 681, 749, 796, 833, 861, 888, 914, 934, 966, 1010, 1079, 1104, 1138, 1187, 1208, 1260, 1295, 1350, 1393, 1433, 1463, 1517, 1537, 1555, 1606, 1633, 1665, 1694, 1737, 1791, 1822, 1851, 1911, 1926, 1976]",-2446.687249298046
43,0.3900255793454569,0.04279954944922492,0.34722602989623197,9,5,sherlock,52,TPHATE,early_visual,"[0, 23, 61, 93, 127, 207, 247, 274, 302, 330, 356, 406, 451, 493, 526, 561, 619, 664, 681, 751, 797, 834, 861, 889, 914, 935, 966, 1010, 1078, 1101, 1139, 1188, 1207, 1260, 1295, 1344, 1392, 1433, 1461, 1478, 1537, 1555, 1606, 1635, 1669, 1694, 1734, 1790, 1828, 1881, 1910, 1926, 1976]",-2455.9422903642817
44,0.3891849514947089,0.04287154394074682,0.34631340755396206,10,5,sherlock,52,TPHATE,early_visual,"[0, 24, 58, 96, 121, 144, 207, 263, 303, 334, 357, 405, 464, 495, 526, 560, 618, 664, 682, 737, 755, 801, 858, 890, 914, 935, 967, 1011, 1050, 1078, 1138, 1188, 1208, 1257, 1294, 1317, 1346, 1392, 1433, 1463, 1535, 1558, 1606, 1634, 1695, 1724, 1737, 1790, 1823, 1850, 1898, 1925, 1976]",-2496.5986379090605
45,0.2184696268358192,-0.007379973255194906,0.2258496000910141,2,6,sherlock,52,TPHATE,early_visual,"[0, 35, 59, 82, 106, 151, 196, 235, 275, 315, 355, 395, 435, 474, 514, 554, 594, 634, 674, 713, 737, 762, 787, 811, 861, 879, 898, 917, 935, 954, 973, 991, 1041, 1058, 1075, 1119, 1164, 1208, 1253, 1297, 1341, 1437, 1471, 1506, 1540, 1574, 1626, 1684, 1743, 1801, 1859, 1917, 1976]",-2276.126069278249
46,0.24490161168197871,-0.009429282457259268,0.254330894139238,3,6,sherlock,52,TPHATE,early_visual,"[0, 23, 35, 55, 106, 169, 197, 216, 256, 286, 404, 472, 494, 517, 575, 594, 642, 667, 697, 713, 746, 783, 801, 815, 862, 882, 904, 922, 952, 984, 1041, 1066, 1079, 1203, 1339, 1398, 1439, 1453, 1466, 1489, 1536, 1549, 1574, 1612, 1624, 1651, 1670, 1699, 1742, 1801, 1859, 1937, 1976]",-2191.821933664512
47,0.3005872257359847,-0.010212964377569918,0.3108001901135546,4,6,sherlock,52,TPHATE,early_visual,"[0, 20, 35, 56, 106, 172, 193, 256, 287, 332, 402, 435, 470, 495, 543, 595, 643, 664, 697, 713, 747, 782, 801, 864, 885, 904, 923, 941, 980, 1041, 1075, 1097, 1167, 1293, 1321, 1341, 1422, 1441, 1468, 1492, 1537, 1549, 1574, 1612, 1624, 1651, 1666, 1768, 1801, 1860, 1907, 1924, 1976]",-2269.9856174601364
48,0.31922575277746557,-0.010032862603868948,0.3292586153813345,5,6,sherlock,52,TPHATE,early_visual,"[0, 30, 54, 84, 103, 170, 192, 258, 288, 332, 402, 439, 467, 496, 594, 612, 633, 662, 715, 745, 777, 804, 835, 864, 904, 923, 942, 980, 1009, 1040, 1079, 1168, 1263, 1291, 1318, 1343, 1422, 1440, 1466, 1490, 1548, 1573, 1606, 1623, 1649, 1667, 1699, 1740, 1832, 1858, 1899, 1942, 1976]",-2258.5723381432035
49,0.38029740362159997,-0.01030548444826753,0.3906028880698675,6,6,sherlock,52,TPHATE,early_visual,"[0, 30, 55, 75, 102, 170, 195, 233, 285, 341, 368, 401, 438, 495, 535, 551, 597, 633, 662, 730, 777, 803, 862, 882, 904, 924, 944, 979, 1041, 1077, 1106, 1171, 1237, 1291, 1320, 1345, 1428, 1466, 1493, 1524, 1550, 1572, 1607, 1622, 1667, 1699, 1729, 1755, 1801, 1862, 1897, 1940, 1976]",-2227.739387548153
50,0.34302288042406476,-0.009474040959673658,0.3524969213837384,7,6,sherlock,52,TPHATE,early_visual,"[0, 21, 36, 59, 104, 170, 196, 233, 285, 370, 404, 433, 465, 495, 535, 611, 632, 667, 715, 745, 778, 807, 840, 865, 903, 923, 943, 979, 1042, 1078, 1106, 1176, 1237, 1284, 1320, 1346, 1430, 1465, 1493, 1539, 1571, 1607, 1622, 1648, 1669, 1699, 1731, 1756, 1800, 1861, 1895, 1940, 1976]",-2300.046218731254
51,0.35025518328424743,-0.00938300502955318,0.3596381883138006,8,6,sherlock,52,TPHATE,early_visual,"[0, 21, 36, 61, 102, 169, 200, 240, 285, 370, 404, 435, 465, 494, 537, 593, 630, 666, 714, 745, 778, 806, 841, 865, 903, 922, 944, 979, 1042, 1080, 1127, 1185, 1247, 1284, 1323, 1388, 1432, 1465, 1493, 1542, 1571, 1617, 1630, 1654, 1673, 1701, 1735, 1803, 1828, 1858, 1893, 1941, 1976]",-2335.1236508469588
52,0.35761875725366554,-0.009447013477976484,0.36706577073164204,9,6,sherlock,52,TPHATE,early_visual,"[0, 32, 61, 102, 142, 171, 195, 247, 285, 371, 400, 434, 465, 494, 537, 592, 630, 667, 713, 747, 778, 803, 864, 885, 902, 926, 961, 979, 1042, 1079, 1108, 1180, 1245, 1284, 1323, 1388, 1432, 1465, 1493, 1530, 1551, 1571, 1601, 1634, 1673, 1703, 1738, 1802, 1826, 1861, 1893, 1941, 1976]",-2328.6061311259687
53,0.3619311394650792,-0.009276777735960726,0.37120791720103996,10,6,sherlock,52,TPHATE,early_visual,"[0, 32, 61, 104, 167, 196, 233, 254, 285, 369, 398, 409, 435, 494, 536, 593, 631, 666, 713, 746, 779, 804, 864, 885, 901, 924, 945, 979, 1042, 1077, 1108, 1184, 1245, 1284, 1320, 1384, 1434, 1465, 1493, 1528, 1551, 1572, 1600, 1631, 1673, 1703, 1736, 1803, 1826, 1860, 1893, 1944, 1976]",-2341.396180659568
54,0.08974843242426532,-0.001695773084228113,0.09144420550849343,2,7,sherlock,52,TPHATE,early_visual,"[0, 397, 452, 466, 481, 495, 510, 525, 539, 554, 569, 583, 598, 613, 627, 642, 656, 676, 697, 718, 738, 787, 836, 885, 935, 984, 1033, 1082, 1130, 1174, 1191, 1202, 1206, 1216, 1232, 1248, 1265, 1282, 1298, 1321, 1345, 1369, 1393, 1417, 1441, 1464, 1510, 1555, 1578, 1602, 1664, 1727, 1790, 1852, 1976]",-2227.192299779109
55,0.36455356991778487,-0.003389193457959404,0.3679427633757443,3,7,sherlock,52,TPHATE,early_visual,"[0, 32, 98, 132, 169, 214, 223, 241, 348, 375, 409, 442, 526, 565, 608, 641, 666, 681, 696, 710, 720, 731, 742, 756, 772, 840, 909, 971, 1060, 1173, 1220, 1233, 1249, 1265, 1282, 1300, 1339, 1363, 1408, 1426, 1482, 1599, 1632, 1666, 1710, 1739, 1763, 1823, 1841, 1877, 1907, 1943, 1976]",-1955.5432023096694
56,0.44882418555258835,-0.00437674064198879,0.45320092619457714,4,7,sherlock,52,TPHATE,early_visual,"[0, 33, 57, 170, 209, 224, 237, 253, 295, 347, 370, 416, 437, 491, 560, 582, 642, 692, 707, 720, 748, 774, 801, 868, 886, 908, 956, 973, 1012, 1111, 1132, 1221, 1240, 1259, 1277, 1299, 1338, 1405, 1436, 1465, 1498, 1555, 1593, 1660, 1704, 1727, 1740, 1761, 1789, 1820, 1878, 1944, 1976]",-1916.330964575092
57,0.5097384587286792,-0.0017737142196820928,0.5115121729483613,5,7,sherlock,52,TPHATE,early_visual,"[0, 33, 96, 129, 174, 209, 222, 251, 320, 373, 416, 435, 494, 514, 552, 574, 605, 646, 664, 696, 710, 730, 751, 773, 800, 879, 963, 987, 1018, 1046, 1175, 1221, 1239, 1259, 1295, 1343, 1364, 1405, 1434, 1477, 1496, 1542, 1592, 1662, 1726, 1741, 1758, 1776, 1827, 1876, 1902, 1944, 1976]",-1893.325263433797
58,0.5068327580505644,-0.00029509407390607405,0.5071278521244704,6,7,sherlock,52,TPHATE,early_visual,"[0, 33, 58, 130, 173, 211, 222, 250, 305, 343, 374, 432, 495, 515, 549, 576, 604, 643, 665, 697, 710, 732, 750, 787, 861, 883, 962, 1020, 1098, 1129, 1176, 1221, 1258, 1289, 1302, 1343, 1372, 1406, 1434, 1473, 1499, 1544, 1592, 1664, 1727, 1746, 1791, 1822, 1851, 1871, 1912, 1945, 1976]",-1955.2800423046947
59,0.4530928896890809,0.0013141906779452145,0.4517786990111357,7,7,sherlock,52,TPHATE,early_visual,"[0, 33, 96, 129, 173, 213, 248, 283, 304, 339, 368, 432, 468, 498, 551, 579, 633, 662, 690, 708, 730, 748, 770, 795, 860, 959, 975, 1032, 1098, 1129, 1176, 1222, 1260, 1285, 1299, 1322, 1343, 1370, 1432, 1469, 1498, 1561, 1596, 1665, 1703, 1742, 1795, 1823, 1852, 1875, 1910, 1945, 1976]",-2080.4131301270813
60,0.4843186634490644,0.0015269515083828388,0.48279171194068154,8,7,sherlock,52,TPHATE,early_visual,"[0, 33, 96, 129, 171, 213, 247, 282, 303, 341, 370, 441, 469, 502, 553, 580, 633, 661, 689, 708, 731, 749, 773, 800, 858, 905, 962, 1037, 1097, 1129, 1176, 1219, 1259, 1286, 1298, 1321, 1343, 1369, 1432, 1468, 1498, 1600, 1632, 1665, 1702, 1742, 1794, 1823, 1850, 1875, 1910, 1946, 1976]",-2077.251573025588
61,0.4825481676845957,0.0027762017137854846,0.4797719659708102,9,7,sherlock,52,TPHATE,early_visual,"[0, 33, 96, 129, 173, 198, 215, 250, 302, 341, 372, 442, 471, 502, 552, 579, 634, 662, 690, 710, 735, 750, 785, 859, 905, 959, 1001, 1037, 1086, 1131, 1175, 1219, 1237, 1261, 1294, 1320, 1343, 1404, 1435, 1468, 1497, 1565, 1599, 1666, 1702, 1742, 1796, 1824, 1851, 1875, 1912, 1946, 1976]",-2114.9373857634605
62,0.5130946694792357,0.0016092609060897292,0.511485408573146,10,7,sherlock,52,TPHATE,early_visual,"[0, 32, 95, 117, 175, 197, 216, 250, 303, 340, 377, 410, 441, 469, 501, 554, 582, 633, 663, 693, 713, 746, 781, 858, 905, 960, 1001, 1037, 1085, 1137, 1176, 1218, 1237, 1262, 1294, 1319, 1344, 1405, 1435, 1468, 1563, 1600, 1632, 1664, 1701, 1729, 1745, 1794, 1824, 1853, 1913, 1946, 1976]",-2082.3970893258575
63,0.29265311213670947,-0.009562758988105527,0.302215871124815,2,8,sherlock,52,TPHATE,early_visual,"[0, 41, 83, 125, 168, 210, 252, 294, 337, 379, 421, 463, 480, 496, 513, 530, 547, 570, 593, 615, 638, 661, 684, 707, 730, 753, 776, 799, 810, 821, 833, 844, 855, 866, 917, 968, 1019, 1073, 1127, 1181, 1236, 1290, 1344, 1399, 1453, 1507, 1562, 1616, 1670, 1724, 1828, 1931, 1976]",-2316.835247020234
64,0.41334294644050734,-0.012569352981416352,0.4259122994219237,3,8,sherlock,52,TPHATE,early_visual,"[0, 19, 53, 80, 143, 169, 286, 370, 408, 440, 462, 479, 500, 524, 540, 548, 571, 605, 658, 713, 753, 799, 836, 867, 886, 909, 964, 971, 1018, 1072, 1096, 1120, 1170, 1187, 1269, 1320, 1393, 1438, 1465, 1475, 1502, 1537, 1558, 1601, 1632, 1662, 1687, 1723, 1808, 1844, 1931, 1947, 1976]",-1877.735992712403
65,0.4495311201529569,-0.012496750527149682,0.46202787068010653,4,8,sherlock,52,TPHATE,early_visual,"[0, 18, 52, 89, 143, 175, 216, 245, 286, 371, 404, 439, 461, 496, 528, 550, 573, 602, 660, 714, 753, 780, 799, 833, 866, 888, 906, 928, 966, 1017, 1036, 1071, 1097, 1164, 1186, 1235, 1288, 1320, 1394, 1433, 1465, 1498, 1563, 1603, 1631, 1688, 1719, 1821, 1842, 1872, 1900, 1926, 1976]",-1922.528993829416
66,0.4234560676838951,-0.011520140453503202,0.4349762081373983,5,8,sherlock,52,TPHATE,early_visual,"[0, 18, 53, 80, 139, 175, 216, 242, 288, 370, 401, 439, 461, 497, 524, 549, 602, 658, 689, 712, 753, 799, 835, 866, 887, 909, 965, 979, 1025, 1072, 1096, 1141, 1163, 1186, 1233, 1283, 1319, 1389, 1434, 1469, 1512, 1563, 1586, 1602, 1633, 1688, 1720, 1821, 1842, 1879, 1900, 1927, 1976]",-2094.0546930712594
