,ROI,dataset,subject,embed_method,regressor,shift_by,num_reps,embed_dimensions,zstat,p-value
16,aud_early,sherlock,1,PHATE_TIME,MusicPresent,1,1000,20,8.397013585998717,2.289885383604979e-17
17,aud_early,sherlock,2,PHATE_TIME,MusicPresent,1,1000,20,8.543713582488731,6.49879764491901e-18
18,aud_early,sherlock,3,PHATE_TIME,MusicPresent,1,1000,20,8.512134622418122,8.538007798975427e-18
19,aud_early,sherlock,4,PHATE_TIME,MusicPresent,1,1000,20,8.599396799404628,4.006808324184103e-18
20,aud_early,sherlock,5,PHATE_TIME,MusicPresent,1,1000,20,8.482561486696321,1.101448120063202e-17
21,aud_early,sherlock,6,PHATE_TIME,MusicPresent,1,1000,20,8.299753988447941,5.2163600966006775e-17
22,aud_early,sherlock,7,PHATE_TIME,MusicPresent,1,1000,20,8.423306355184799,1.830028951267437e-17
23,aud_early,sherlock,8,PHATE_TIME,MusicPresent,1,1000,20,8.592780788416224,4.2444698312405266e-18
24,aud_early,sherlock,9,PHATE_TIME,MusicPresent,1,1000,20,8.518934403365133,8.051400568298267e-18
25,aud_early,sherlock,10,PHATE_TIME,MusicPresent,1,1000,20,8.374240539449731,2.7790565718556e-17
26,aud_early,sherlock,11,PHATE_TIME,MusicPresent,1,1000,20,8.369811236053692,2.8855302836681906e-17
27,aud_early,sherlock,12,PHATE_TIME,MusicPresent,1,1000,20,8.2281084240953,9.509644647238278e-17
28,aud_early,sherlock,13,PHATE_TIME,MusicPresent,1,1000,20,8.63280360630798,2.9933087628769888e-18
29,aud_early,sherlock,14,PHATE_TIME,MusicPresent,1,1000,20,8.558002156848257,5.742010815672227e-18
30,aud_early,sherlock,15,PHATE_TIME,MusicPresent,1,1000,20,8.446393039480206,1.502205025400873e-17
31,aud_early,sherlock,16,PHATE_TIME,MusicPresent,1,1000,20,8.394101279757464,2.3473566776521188e-17
0,aud_early,sherlock,1,PCA,IndoorOutdoor,1,1000,20,5.4122542889154746,3.11181110470277e-08
1,aud_early,sherlock,2,PCA,IndoorOutdoor,1,1000,20,5.108890794850302,1.6202778694514667e-07
2,aud_early,sherlock,3,PCA,IndoorOutdoor,1,1000,20,5.585862193969471,1.1627179245226508e-08
3,aud_early,sherlock,4,PCA,IndoorOutdoor,1,1000,20,5.058960177603076,2.107744407969325e-07
4,aud_early,sherlock,5,PCA,IndoorOutdoor,1,1000,20,4.628964911671748,1.8374901257430167e-06
5,aud_early,sherlock,6,PCA,IndoorOutdoor,1,1000,20,5.0062941889457715,2.774396538205417e-07
6,aud_early,sherlock,7,PCA,IndoorOutdoor,1,1000,20,5.496666700052949,1.935186109389285e-08
7,aud_early,sherlock,8,PCA,IndoorOutdoor,1,1000,20,4.419018157683025,4.9575158911769025e-06
8,aud_early,sherlock,9,PCA,IndoorOutdoor,1,1000,20,5.6671874931939925,7.258023759992408e-09
9,aud_early,sherlock,10,PCA,IndoorOutdoor,1,1000,20,5.051593376233639,2.1906982724067144e-07
10,aud_early,sherlock,11,PCA,IndoorOutdoor,1,1000,20,4.6573807861582415,1.6012888058587787e-06
11,aud_early,sherlock,12,PCA,IndoorOutdoor,1,1000,20,5.435622760755675,2.730268721356646e-08
12,aud_early,sherlock,13,PCA,IndoorOutdoor,1,1000,20,4.019784042917618,2.9125756483902233e-05
13,aud_early,sherlock,14,PCA,IndoorOutdoor,1,1000,20,4.599640615578023,2.1161021807993787e-06
14,aud_early,sherlock,15,PCA,IndoorOutdoor,1,1000,20,5.894203593315532,1.8824637239457733e-09
15,aud_early,sherlock,16,PCA,IndoorOutdoor,1,1000,20,4.218335287740058,1.2305632995362205e-05
16,aud_early,sherlock,1,PCA,MusicPresent,1,1000,20,7.077509209257688,7.338422119385895e-13
17,aud_early,sherlock,2,PCA,MusicPresent,1,1000,20,7.368537269217187,8.625515433448429e-14
18,aud_early,sherlock,3,PCA,MusicPresent,1,1000,20,7.084017907346648,7.001690048164316e-13
19,aud_early,sherlock,4,PCA,MusicPresent,1,1000,20,6.920011959558588,2.2580275902311533e-12
20,aud_early,sherlock,5,PCA,MusicPresent,1,1000,20,5.471425864620618,2.232145442376349e-08
21,aud_early,sherlock,6,PCA,MusicPresent,1,1000,20,6.098279782262617,5.360798570490712e-10
22,aud_early,sherlock,7,PCA,MusicPresent,1,1000,20,7.925153843341707,1.1393202430486665e-15
23,aud_early,sherlock,8,PCA,MusicPresent,1,1000,20,6.987715129527831,1.3969948040713992e-12
24,aud_early,sherlock,9,PCA,MusicPresent,1,1000,20,6.971231984165182,1.5708869849449916e-12
25,aud_early,sherlock,10,PCA,MusicPresent,1,1000,20,7.280631130553345,1.66131019798048e-13
26,aud_early,sherlock,11,PCA,MusicPresent,1,1000,20,6.150069946665139,3.8724391725048265e-10
27,aud_early,sherlock,12,PCA,MusicPresent,1,1000,20,5.438889823373356,2.680679761746992e-08
28,aud_early,sherlock,13,PCA,MusicPresent,1,1000,20,6.42043424773957,6.794307736326053e-11
29,aud_early,sherlock,14,PCA,MusicPresent,1,1000,20,7.701022435573638,6.749089282595031e-15
30,aud_early,sherlock,15,PCA,MusicPresent,1,1000,20,7.525436356950393,2.6272271822962188e-14
31,aud_early,sherlock,16,PCA,MusicPresent,1,1000,20,6.4320590278656775,6.294341541133425e-11
0,aud_early,sherlock,1,TPHATE,IndoorOutdoor,1,1000,20,5.358725307831211,4.1905585189125406e-08
1,aud_early,sherlock,2,TPHATE,IndoorOutdoor,1,1000,20,5.6141290406729665,9.877737564081596e-09
2,aud_early,sherlock,3,TPHATE,IndoorOutdoor,1,1000,20,5.583693457244446,1.177317921039917e-08
3,aud_early,sherlock,4,TPHATE,IndoorOutdoor,1,1000,20,5.527882574281331,1.6205943300326346e-08
4,aud_early,sherlock,5,TPHATE,IndoorOutdoor,1,1000,20,5.108406673976863,1.6244340260477914e-07
5,aud_early,sherlock,6,TPHATE,IndoorOutdoor,1,1000,20,5.5101926436593365,1.7922059362273717e-08
6,aud_early,sherlock,7,TPHATE,IndoorOutdoor,1,1000,20,5.346658302498545,4.479646213963001e-08
7,aud_early,sherlock,8,TPHATE,IndoorOutdoor,1,1000,20,5.489431700700753,2.0161449876939317e-08
8,aud_early,sherlock,9,TPHATE,IndoorOutdoor,1,1000,20,5.656606424763247,7.719762853494795e-09
9,aud_early,sherlock,10,TPHATE,IndoorOutdoor,1,1000,20,5.500970165766254,1.888535622212055e-08
10,aud_early,sherlock,11,TPHATE,IndoorOutdoor,1,1000,20,5.492569605306055,1.98063672792894e-08
11,aud_early,sherlock,12,TPHATE,IndoorOutdoor,1,1000,20,5.501547740437375,1.882358206350371e-08
12,aud_early,sherlock,13,TPHATE,IndoorOutdoor,1,1000,20,5.696610841296619,6.110622464507648e-09
13,aud_early,sherlock,14,TPHATE,IndoorOutdoor,1,1000,20,5.538105503892129,1.5288052954548763e-08
14,aud_early,sherlock,15,TPHATE,IndoorOutdoor,1,1000,20,5.400322659061059,3.326057120259418e-08
15,aud_early,sherlock,16,TPHATE,IndoorOutdoor,1,1000,20,5.363036026344123,4.0917338238937714e-08
16,aud_early,sherlock,1,TPHATE,MusicPresent,1,1000,20,8.042475776360574,4.402064771245467e-16
17,aud_early,sherlock,2,TPHATE,MusicPresent,1,1000,20,8.554726709959631,5.9074152474142886e-18
18,aud_early,sherlock,3,TPHATE,MusicPresent,1,1000,20,8.428626645709121,1.748727588499731e-17
19,aud_early,sherlock,4,TPHATE,MusicPresent,1,1000,20,8.103748535678168,2.6645598558817704e-16
20,aud_early,sherlock,5,TPHATE,MusicPresent,1,1000,20,7.790768825925497,3.3301336840018287e-15
21,aud_early,sherlock,6,TPHATE,MusicPresent,1,1000,20,8.197769055532861,1.2244462416820534e-16
22,aud_early,sherlock,7,TPHATE,MusicPresent,1,1000,20,7.635835299350017,1.1218049510809144e-14
23,aud_early,sherlock,8,TPHATE,MusicPresent,1,1000,20,8.512096967343354,8.54078168142835e-18
24,aud_early,sherlock,9,TPHATE,MusicPresent,1,1000,20,8.628258932279573,3.1146464413484787e-18
25,aud_early,sherlock,10,TPHATE,MusicPresent,1,1000,20,8.475184095959884,1.1735403966039964e-17
26,aud_early,sherlock,11,TPHATE,MusicPresent,1,1000,20,8.4395869676283,1.5923048963885023e-17
27,aud_early,sherlock,12,TPHATE,MusicPresent,1,1000,20,8.34689703419576,3.503988138789584e-17
28,aud_early,sherlock,13,TPHATE,MusicPresent,1,1000,20,8.503604510017658,9.189646202028124e-18
29,aud_early,sherlock,14,TPHATE,MusicPresent,1,1000,20,8.502758253955571,9.256909529009495e-18
30,aud_early,sherlock,15,TPHATE,MusicPresent,1,1000,20,7.680217415591693,7.940940687979426e-15
31,aud_early,sherlock,16,TPHATE,MusicPresent,1,1000,20,7.80890679537625,2.884306893253996e-15
0,pmc_nn,sherlock,1,UMAP,IndoorOutdoor,1,1000,20,1.8346978508997842,0.03327523545298721
1,pmc_nn,sherlock,2,UMAP,IndoorOutdoor,1,1000,20,3.6363661758352728,0.00013825559548707683
2,pmc_nn,sherlock,3,UMAP,IndoorOutdoor,1,1000,20,1.2287786045553195,0.1095774127228919
3,pmc_nn,sherlock,4,UMAP,IndoorOutdoor,1,1000,20,2.017165792869718,0.02183910726515549
4,pmc_nn,sherlock,5,UMAP,IndoorOutdoor,1,1000,20,0.06345130268563635,0.4747035679417507
5,pmc_nn,sherlock,6,UMAP,IndoorOutdoor,1,1000,20,1.7452719929838316,0.040468767333877935
6,pmc_nn,sherlock,7,UMAP,IndoorOutdoor,1,1000,20,2.6563724353453857,0.003949316399501552
7,pmc_nn,sherlock,8,UMAP,IndoorOutdoor,1,1000,20,2.2931932950023226,0.010918439502263877
8,pmc_nn,sherlock,9,UMAP,IndoorOutdoor,1,1000,20,2.1922990582455437,0.01417895986004587
9,pmc_nn,sherlock,10,UMAP,IndoorOutdoor,1,1000,20,-0.6962864147083636,0.7568752603545122
10,pmc_nn,sherlock,11,UMAP,IndoorOutdoor,1,1000,20,-0.5580544177095738,0.7115963873239673
11,pmc_nn,sherlock,12,UMAP,IndoorOutdoor,1,1000,20,0.3509644988640063,0.36280749107258814
12,pmc_nn,sherlock,13,UMAP,IndoorOutdoor,1,1000,20,0.3711095080958351,0.3552779847390751
13,pmc_nn,sherlock,14,UMAP,IndoorOutdoor,1,1000,20,2.490573137072966,0.006376862189040325
14,pmc_nn,sherlock,15,UMAP,IndoorOutdoor,1,1000,20,1.1133180181994164,0.13278593531175342
15,pmc_nn,sherlock,16,UMAP,IndoorOutdoor,1,1000,20,2.1435229646542555,0.016035564549861825
16,pmc_nn,sherlock,1,UMAP,MusicPresent,1,1000,20,2.949654023744184,0.001590649787258454
17,pmc_nn,sherlock,2,UMAP,MusicPresent,1,1000,20,3.4167164302259483,0.00031690630643936964
18,pmc_nn,sherlock,3,UMAP,MusicPresent,1,1000,20,1.0420534173210914,0.14869345694261504
19,pmc_nn,sherlock,4,UMAP,MusicPresent,1,1000,20,4.572343062658866,2.4115021740016214e-06
20,pmc_nn,sherlock,5,UMAP,MusicPresent,1,1000,20,1.968672560031516,0.024495352144555275
21,pmc_nn,sherlock,6,UMAP,MusicPresent,1,1000,20,2.673709277785873,0.0037508726579312
22,pmc_nn,sherlock,7,UMAP,MusicPresent,1,1000,20,0.6771139033997573,0.2491668440910441
23,pmc_nn,sherlock,8,UMAP,MusicPresent,1,1000,20,1.6766373253650841,0.04680671162936443
24,pmc_nn,sherlock,9,UMAP,MusicPresent,1,1000,20,1.621381678617173,0.052467903784258564
25,pmc_nn,sherlock,10,UMAP,MusicPresent,1,1000,20,2.1094934844618503,0.017451003914227513
26,pmc_nn,sherlock,11,UMAP,MusicPresent,1,1000,20,2.421104725255355,0.007736709414511563
27,pmc_nn,sherlock,12,UMAP,MusicPresent,1,1000,20,0.07178646134305519,0.4713859236521565
28,pmc_nn,sherlock,13,UMAP,MusicPresent,1,1000,20,2.1946786703194117,0.014093327913023757
29,pmc_nn,sherlock,14,UMAP,MusicPresent,1,1000,20,2.552409627483748,0.0053490329566795326
30,pmc_nn,sherlock,15,UMAP,MusicPresent,1,1000,20,1.2434541161557784,0.1068502695521406
31,pmc_nn,sherlock,16,UMAP,MusicPresent,1,1000,20,-0.05261160535441765,0.5209793149785634
0,high_Visual,sherlock,1,PHATE,IndoorOutdoor,1,1000,20,4.649458756230244,1.6640361170374917e-06
1,high_Visual,sherlock,2,PHATE,IndoorOutdoor,1,1000,20,4.813612888846202,7.411290309903288e-07
2,high_Visual,sherlock,3,PHATE,IndoorOutdoor,1,1000,20,4.235595358649837,1.13973470410855e-05
3,high_Visual,sherlock,4,PHATE,IndoorOutdoor,1,1000,20,4.1538954290732315,1.6343129762271006e-05
4,high_Visual,sherlock,5,PHATE,IndoorOutdoor,1,1000,20,3.1465637068082204,0.0008260063399443031
5,high_Visual,sherlock,6,PHATE,IndoorOutdoor,1,1000,20,3.9223178474740426,4.385059577678266e-05
6,high_Visual,sherlock,7,PHATE,IndoorOutdoor,1,1000,20,4.399976650602947,5.413126329287153e-06
7,high_Visual,sherlock,8,PHATE,IndoorOutdoor,1,1000,20,4.591657288288303,2.1987002320278646e-06
8,high_Visual,sherlock,9,PHATE,IndoorOutdoor,1,1000,20,4.575613115242903,2.3741366228734747e-06
9,high_Visual,sherlock,10,PHATE,IndoorOutdoor,1,1000,20,4.67434243147876,1.474484708991484e-06
10,high_Visual,sherlock,11,PHATE,IndoorOutdoor,1,1000,20,2.866417781130347,0.0020757299004418575
11,high_Visual,sherlock,12,PHATE,IndoorOutdoor,1,1000,20,2.866294648759688,0.002076537509203833
12,high_Visual,sherlock,13,PHATE,IndoorOutdoor,1,1000,20,4.2431048813585255,1.1022417134247447e-05
13,high_Visual,sherlock,14,PHATE,IndoorOutdoor,1,1000,20,4.384750686459955,5.805934570666887e-06
14,high_Visual,sherlock,15,PHATE,IndoorOutdoor,1,1000,20,5.144141019898702,1.3437380449696713e-07
15,high_Visual,sherlock,16,PHATE,IndoorOutdoor,1,1000,20,3.639327301302449,0.0001366755933649193
16,high_Visual,sherlock,1,PHATE,MusicPresent,1,1000,20,6.033748589292888,8.009961963269474e-10
17,high_Visual,sherlock,2,PHATE,MusicPresent,1,1000,20,5.623170968880191,9.374184072179364e-09
18,high_Visual,sherlock,3,PHATE,MusicPresent,1,1000,20,4.519433798889775,3.100261593339468e-06
19,high_Visual,sherlock,4,PHATE,MusicPresent,1,1000,20,5.849928945899648,2.45891525215234e-09
20,high_Visual,sherlock,5,PHATE,MusicPresent,1,1000,20,2.6271049451612787,0.004305738538551329
21,high_Visual,sherlock,6,PHATE,MusicPresent,1,1000,20,5.3381654110031915,4.694589085019871e-08
22,high_Visual,sherlock,7,PHATE,MusicPresent,1,1000,20,6.4077351822433135,7.384857695126193e-11
23,high_Visual,sherlock,8,PHATE,MusicPresent,1,1000,20,3.9672844930416966,3.634809810631917e-05
24,high_Visual,sherlock,9,PHATE,MusicPresent,1,1000,20,4.901706168227889,4.750393474957611e-07
25,high_Visual,sherlock,10,PHATE,MusicPresent,1,1000,20,4.841622855967147,6.439150710701827e-07
26,high_Visual,sherlock,11,PHATE,MusicPresent,1,1000,20,5.8575931550961045,2.3481170176334784e-09
27,high_Visual,sherlock,12,PHATE,MusicPresent,1,1000,20,3.5650226823189515,0.0001819123614337464
28,high_Visual,sherlock,13,PHATE,MusicPresent,1,1000,20,5.41574758729506,3.051657587687621e-08
29,high_Visual,sherlock,14,PHATE,MusicPresent,1,1000,20,5.336416122030352,4.740084827798531e-08
30,high_Visual,sherlock,15,PHATE,MusicPresent,1,1000,20,6.707944595615765,9.869242042309801e-12
31,high_Visual,sherlock,16,PHATE,MusicPresent,1,1000,20,4.333237737226077,7.346614622276086e-06
0,pmc_nn,sherlock,1,voxel,IndoorOutdoor,1,1000,20,5.782120347615044,3.6882452214906425e-09
1,pmc_nn,sherlock,2,voxel,IndoorOutdoor,1,1000,20,5.204759246428888,9.712413668082162e-08
2,pmc_nn,sherlock,3,voxel,IndoorOutdoor,1,1000,20,5.38865807213366,3.5492856079689124e-08
3,pmc_nn,sherlock,4,voxel,IndoorOutdoor,1,1000,20,5.579335507343774,1.2071957247553907e-08
4,pmc_nn,sherlock,5,voxel,IndoorOutdoor,1,1000,20,4.5532858441783395,2.640721660047067e-06
5,pmc_nn,sherlock,6,voxel,IndoorOutdoor,1,1000,20,4.452567011988071,4.242487345844876e-06
6,pmc_nn,sherlock,7,voxel,IndoorOutdoor,1,1000,20,5.583909094884254,1.1758583128298888e-08
7,pmc_nn,sherlock,8,voxel,IndoorOutdoor,1,1000,20,5.085042829991706,1.8377155963120512e-07
8,pmc_nn,sherlock,9,voxel,IndoorOutdoor,1,1000,20,5.311387296750906,5.439692197232448e-08
9,pmc_nn,sherlock,10,voxel,IndoorOutdoor,1,1000,20,4.956419953661098,3.5901964733291093e-07
10,pmc_nn,sherlock,11,voxel,IndoorOutdoor,1,1000,20,5.594494379860722,1.1063281831440576e-08
11,pmc_nn,sherlock,12,voxel,IndoorOutdoor,1,1000,20,5.451672926315452,2.4949083651076078e-08
12,pmc_nn,sherlock,13,voxel,IndoorOutdoor,1,1000,20,5.7574601792005495,4.26944515782459e-09
13,pmc_nn,sherlock,14,voxel,IndoorOutdoor,1,1000,20,5.4075629173976525,3.1944051477308086e-08
14,pmc_nn,sherlock,15,voxel,IndoorOutdoor,1,1000,20,6.299536933984134,1.49268081074711e-10
15,pmc_nn,sherlock,16,voxel,IndoorOutdoor,1,1000,20,5.620862851864536,9.500303471873882e-09
16,pmc_nn,sherlock,1,voxel,MusicPresent,1,1000,20,6.553226289670367,2.815354550863526e-11
17,pmc_nn,sherlock,2,voxel,MusicPresent,1,1000,20,7.315793322297432,1.279326079278389e-13
18,pmc_nn,sherlock,3,voxel,MusicPresent,1,1000,20,8.144719501736338,1.900810700372901e-16
19,pmc_nn,sherlock,4,voxel,MusicPresent,1,1000,20,7.016947046835639,1.1338425090534179e-12
20,pmc_nn,sherlock,5,voxel,MusicPresent,1,1000,20,6.42794140690855,6.467178748291547e-11
21,pmc_nn,sherlock,6,voxel,MusicPresent,1,1000,20,6.480728612345831,4.564036517816787e-11
22,pmc_nn,sherlock,7,voxel,MusicPresent,1,1000,20,8.031237133735505,4.824731854383444e-16
23,pmc_nn,sherlock,8,voxel,MusicPresent,1,1000,20,5.843237507953122,2.5597971279187123e-09
24,pmc_nn,sherlock,9,voxel,MusicPresent,1,1000,20,8.015564515572688,5.481615043618232e-16
25,pmc_nn,sherlock,10,voxel,MusicPresent,1,1000,20,6.538222804215125,3.1127068307258856e-11
26,pmc_nn,sherlock,11,voxel,MusicPresent,1,1000,20,6.0922288068370545,5.567468830913066e-10
27,pmc_nn,sherlock,12,voxel,MusicPresent,1,1000,20,6.270151306527878,1.8034871556999844e-10
28,pmc_nn,sherlock,13,voxel,MusicPresent,1,1000,20,6.689173494799332,1.1221726376917506e-11
29,pmc_nn,sherlock,14,voxel,MusicPresent,1,1000,20,6.9032684747831405,2.54097266971737e-12
30,pmc_nn,sherlock,15,voxel,MusicPresent,1,1000,20,7.588104318209117,1.6230976489698134e-14
31,pmc_nn,sherlock,16,voxel,MusicPresent,1,1000,20,5.9104711823554466,1.7056526498023216e-09
0,early_visual,sherlock,1,PHATE_TIME,IndoorOutdoor,1,1000,20,5.845261644648438,2.528863319941425e-09
1,early_visual,sherlock,2,PHATE_TIME,IndoorOutdoor,1,1000,20,5.858463987568357,2.335839456171025e-09
2,early_visual,sherlock,3,PHATE_TIME,IndoorOutdoor,1,1000,20,5.803902707834967,3.239443997071168e-09
3,early_visual,sherlock,4,PHATE_TIME,IndoorOutdoor,1,1000,20,5.8136476781438375,3.0562998522706884e-09
4,early_visual,sherlock,5,PHATE_TIME,IndoorOutdoor,1,1000,20,5.7477244860803065,4.522623362001296e-09
5,early_visual,sherlock,6,PHATE_TIME,IndoorOutdoor,1,1000,20,5.784749007297148,3.631033865992196e-09
6,early_visual,sherlock,7,PHATE_TIME,IndoorOutdoor,1,1000,20,5.878468404942198,2.070399101935741e-09
7,early_visual,sherlock,8,PHATE_TIME,IndoorOutdoor,1,1000,20,5.720780936046786,5.3017770405235056e-09
8,early_visual,sherlock,9,PHATE_TIME,IndoorOutdoor,1,1000,20,5.810684109883626,3.110903306541691e-09
9,early_visual,sherlock,10,PHATE_TIME,IndoorOutdoor,1,1000,20,5.6890388370120215,6.3878206746238936e-09
10,early_visual,sherlock,11,PHATE_TIME,IndoorOutdoor,1,1000,20,5.706589001603558,5.76313245520005e-09
11,early_visual,sherlock,12,PHATE_TIME,IndoorOutdoor,1,1000,20,5.812412876357597,3.0789367076067234e-09
12,early_visual,sherlock,13,PHATE_TIME,IndoorOutdoor,1,1000,20,5.866490426229715,2.2255797775203792e-09
13,early_visual,sherlock,14,PHATE_TIME,IndoorOutdoor,1,1000,20,5.821140080279843,2.9223778168167437e-09
14,early_visual,sherlock,15,PHATE_TIME,IndoorOutdoor,1,1000,20,5.836989941669754,2.6576151641872364e-09
15,early_visual,sherlock,16,PHATE_TIME,IndoorOutdoor,1,1000,20,5.726091172522949,5.1385502067690525e-09
16,early_visual,sherlock,1,PHATE_TIME,MusicPresent,1,1000,20,8.521718482071584,7.860156218029622e-18
17,early_visual,sherlock,2,PHATE_TIME,MusicPresent,1,1000,20,8.621209667963939,3.312523805734776e-18
18,early_visual,sherlock,3,PHATE_TIME,MusicPresent,1,1000,20,8.417240817959613,1.9272740594556165e-17
19,early_visual,sherlock,4,PHATE_TIME,MusicPresent,1,1000,20,8.54858842970757,6.230148905994069e-18
20,early_visual,sherlock,5,PHATE_TIME,MusicPresent,1,1000,20,8.535567211350818,6.973475099633443e-18
21,early_visual,sherlock,6,PHATE_TIME,MusicPresent,1,1000,20,8.435085392960044,1.6548053404840966e-17
22,early_visual,sherlock,7,PHATE_TIME,MusicPresent,1,1000,20,8.529009167258819,7.380324596927807e-18
23,early_visual,sherlock,8,PHATE_TIME,MusicPresent,1,1000,20,8.398908931511997,2.253230636204855e-17
24,early_visual,sherlock,9,PHATE_TIME,MusicPresent,1,1000,20,8.515723188946204,8.277693011437436e-18
25,early_visual,sherlock,10,PHATE_TIME,MusicPresent,1,1000,20,8.526547477100486,7.5390154302112e-18
26,early_visual,sherlock,11,PHATE_TIME,MusicPresent,1,1000,20,8.468575228742244,1.2420638862124782e-17
27,early_visual,sherlock,12,PHATE_TIME,MusicPresent,1,1000,20,8.54397561076592,6.484071120528527e-18
28,early_visual,sherlock,13,PHATE_TIME,MusicPresent,1,1000,20,8.440751734040308,1.5765160582277667e-17
29,early_visual,sherlock,14,PHATE_TIME,MusicPresent,1,1000,20,8.327705979291162,4.1211956082565186e-17
30,early_visual,sherlock,15,PHATE_TIME,MusicPresent,1,1000,20,8.512820323593253,8.487650436944612e-18
31,early_visual,sherlock,16,PHATE_TIME,MusicPresent,1,1000,20,8.494191155763954,9.965802007702427e-18
0,high_Visual,sherlock,1,PCA,IndoorOutdoor,1,1000,20,5.693490648780861,6.223401815547495e-09
1,high_Visual,sherlock,2,PCA,IndoorOutdoor,1,1000,20,5.524541328433728,1.651737359006069e-08
2,high_Visual,sherlock,3,PCA,IndoorOutdoor,1,1000,20,5.590055001792893,1.1349884935594358e-08
3,high_Visual,sherlock,4,PCA,IndoorOutdoor,1,1000,20,4.819798135693271,7.185177637353883e-07
4,high_Visual,sherlock,5,PCA,IndoorOutdoor,1,1000,20,5.277837307782705,6.535871971468435e-08
5,high_Visual,sherlock,6,PCA,IndoorOutdoor,1,1000,20,5.136015556431008,1.4031221982934234e-07
6,high_Visual,sherlock,7,PCA,IndoorOutdoor,1,1000,20,5.351662904134725,4.357481620284712e-08
7,high_Visual,sherlock,8,PCA,IndoorOutdoor,1,1000,20,5.258313582166688,7.269122946453628e-08
8,high_Visual,sherlock,9,PCA,IndoorOutdoor,1,1000,20,5.901923002349036,1.7964442535857082e-09
9,high_Visual,sherlock,10,PCA,IndoorOutdoor,1,1000,20,5.345935095665944,4.497571970518802e-08
10,high_Visual,sherlock,11,PCA,IndoorOutdoor,1,1000,20,4.883194370108079,5.219044323910436e-07
11,high_Visual,sherlock,12,PCA,IndoorOutdoor,1,1000,20,4.867507280918087,5.650733470261036e-07
12,high_Visual,sherlock,13,PCA,IndoorOutdoor,1,1000,20,5.403613795620627,3.2655744108857355e-08
13,high_Visual,sherlock,14,PCA,IndoorOutdoor,1,1000,20,4.882094168380026,5.248255292981218e-07
14,high_Visual,sherlock,15,PCA,IndoorOutdoor,1,1000,20,5.774727330781228,3.853890051427082e-09
15,high_Visual,sherlock,16,PCA,IndoorOutdoor,1,1000,20,5.205231743543521,9.687732765657552e-08
16,high_Visual,sherlock,1,PCA,MusicPresent,1,1000,20,7.588734208190838,1.6152281835007333e-14
17,high_Visual,sherlock,2,PCA,MusicPresent,1,1000,20,5.943253266054474,1.3971010348200436e-09
18,high_Visual,sherlock,3,PCA,MusicPresent,1,1000,20,7.7658121536968245,4.056185391633345e-15
19,high_Visual,sherlock,4,PCA,MusicPresent,1,1000,20,6.7703724941599575,6.422562305582232e-12
20,high_Visual,sherlock,5,PCA,MusicPresent,1,1000,20,7.296675307565874,1.474827254001949e-13
21,high_Visual,sherlock,6,PCA,MusicPresent,1,1000,20,7.03262323130026,1.013430762013381e-12
22,high_Visual,sherlock,7,PCA,MusicPresent,1,1000,20,7.294063794768856,1.5037146027769758e-13
23,high_Visual,sherlock,8,PCA,MusicPresent,1,1000,20,6.178891186379759,3.2276683574774126e-10
24,high_Visual,sherlock,9,PCA,MusicPresent,1,1000,20,6.903436963378111,2.5379593088027408e-12
25,high_Visual,sherlock,10,PCA,MusicPresent,1,1000,20,7.635890652893258,1.121323024513235e-14
26,high_Visual,sherlock,11,PCA,MusicPresent,1,1000,20,7.620756499050659,1.2609664550053024e-14
27,high_Visual,sherlock,12,PCA,MusicPresent,1,1000,20,6.607045285595289,1.960330691610489e-11
28,high_Visual,sherlock,13,PCA,MusicPresent,1,1000,20,7.485366665828005,3.5673830020165234e-14
29,high_Visual,sherlock,14,PCA,MusicPresent,1,1000,20,7.263996421444852,1.8790897731221007e-13
30,high_Visual,sherlock,15,PCA,MusicPresent,1,1000,20,7.78179056012547,3.5752588929615036e-15
31,high_Visual,sherlock,16,PCA,MusicPresent,1,1000,20,5.43630984253287,2.7197666133727013e-08
0,early_visual,sherlock,1,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.365078625894022,6.353852087598514e-06
1,early_visual,sherlock,2,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.879165056972682,5.326794006637054e-07
2,early_visual,sherlock,3,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.036054314551465,2.3761288308803936e-07
3,early_visual,sherlock,4,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.933380492427343,4.187974586167084e-05
4,early_visual,sherlock,5,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,2.7325595257595165,0.003142215718478591
5,early_visual,sherlock,6,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.3417316089437445,7.068207681799576e-06
6,early_visual,sherlock,7,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.862615076043501,5.792249456134646e-07
7,early_visual,sherlock,8,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.877050886785944,5.384183145062389e-07
8,early_visual,sherlock,9,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.571018588610583,2.426796105712706e-06
9,early_visual,sherlock,10,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.5507970363592545,2.672154093926607e-06
10,early_visual,sherlock,11,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.082272224918668,0.0010271343902477762
